t_seconds,increment_ρq_tot,increment_ρq_tag_tropo,increment_ρq_tag_strat,increment_ρq_tag_evap,increment_ρq_tag_evap_tropo,increment_ρq_tag_evap_strat,ledger_n10_q_tag_led_rescale,ledger_n10_q_tag_led_empty,ledger_n10_q_tag_led_repair,ledger_n10_q_tag_led_repairnet,ledger_n10_q_tag_inc_left,ledger_n10_q_tag_inc_moved,ledger_n10_q_tag_led_fix_tropo,ledger_n10_q_tag_led_fix_strat,ledger_n10_q_tag_led_fix_evap,ledger_n10_q_tag_led_fix_evap_tropo,ledger_n10_q_tag_led_fix_evap_strat,ledger_n10_q_tag_led_inc_tropo,ledger_n10_q_tag_led_inc_strat,ledger_n10_q_tag_led_inc_evap,ledger_n10_q_tag_led_inc_evap_tropo,ledger_n10_q_tag_led_inc_evap_strat,error_n1_ρq_tot,error_n1_ρq_tag_tropo,error_n1_ρq_tag_strat,error_n1_ρq_tag_evap,error_n1_ρq_tag_evap_tropo,error_n1_ρq_tag_evap_strat,ledger_n1_q_tag_led_rescale,ledger_n1_q_tag_led_empty,ledger_n1_q_tag_led_repair,ledger_n1_q_tag_led_repairnet,ledger_n1_q_tag_inc_left,ledger_n1_q_tag_inc_moved,ledger_n1_q_tag_led_fix_tropo,ledger_n1_q_tag_led_fix_strat,ledger_n1_q_tag_led_fix_evap,ledger_n1_q_tag_led_fix_evap_tropo,ledger_n1_q_tag_led_fix_evap_strat,ledger_n1_q_tag_led_inc_tropo,ledger_n1_q_tag_led_inc_strat,ledger_n1_q_tag_led_inc_evap,ledger_n1_q_tag_led_inc_evap_tropo,ledger_n1_q_tag_led_inc_evap_strat,error_n2_ρq_tot,error_n2_ρq_tag_tropo,error_n2_ρq_tag_strat,error_n2_ρq_tag_evap,error_n2_ρq_tag_evap_tropo,error_n2_ρq_tag_evap_strat,ledger_n2_q_tag_led_rescale,ledger_n2_q_tag_led_empty,ledger_n2_q_tag_led_repair,ledger_n2_q_tag_led_repairnet,ledger_n2_q_tag_inc_left,ledger_n2_q_tag_inc_moved,ledger_n2_q_tag_led_fix_tropo,ledger_n2_q_tag_led_fix_strat,ledger_n2_q_tag_led_fix_evap,ledger_n2_q_tag_led_fix_evap_tropo,ledger_n2_q_tag_led_fix_evap_strat,ledger_n2_q_tag_led_inc_tropo,ledger_n2_q_tag_led_inc_strat,ledger_n2_q_tag_led_inc_evap,ledger_n2_q_tag_led_inc_evap_tropo,ledger_n2_q_tag_led_inc_evap_strat,error_n3_ρq_tot,error_n3_ρq_tag_tropo,error_n3_ρq_tag_strat,error_n3_ρq_tag_evap,error_n3_ρq_tag_evap_tropo,error_n3_ρq_tag_evap_strat,ledger_n3_q_tag_led_rescale,ledger_n3_q_tag_led_empty,ledger_n3_q_tag_led_repair,ledger_n3_q_tag_led_repairnet,ledger_n3_q_tag_inc_left,ledger_n3_q_tag_inc_moved,ledger_n3_q_tag_led_fix_tropo,ledger_n3_q_tag_led_fix_strat,ledger_n3_q_tag_led_fix_evap,ledger_n3_q_tag_led_fix_evap_tropo,ledger_n3_q_tag_led_fix_evap_strat,ledger_n3_q_tag_led_inc_tropo,ledger_n3_q_tag_led_inc_strat,ledger_n3_q_tag_led_inc_evap,ledger_n3_q_tag_led_inc_evap_tropo,ledger_n3_q_tag_led_inc_evap_strat,error_n4_ρq_tot,error_n4_ρq_tag_tropo,error_n4_ρq_tag_strat,error_n4_ρq_tag_evap,error_n4_ρq_tag_evap_tropo,error_n4_ρq_tag_evap_strat,ledger_n4_q_tag_led_rescale,ledger_n4_q_tag_led_empty,ledger_n4_q_tag_led_repair,ledger_n4_q_tag_led_repairnet,ledger_n4_q_tag_inc_left,ledger_n4_q_tag_inc_moved,ledger_n4_q_tag_led_fix_tropo,ledger_n4_q_tag_led_fix_strat,ledger_n4_q_tag_led_fix_evap,ledger_n4_q_tag_led_fix_evap_tropo,ledger_n4_q_tag_led_fix_evap_strat,ledger_n4_q_tag_led_inc_tropo,ledger_n4_q_tag_led_inc_strat,ledger_n4_q_tag_led_inc_evap,ledger_n4_q_tag_led_inc_evap_tropo,ledger_n4_q_tag_led_inc_evap_strat
16200.0,0.0005247321267289702,0.0004890994401793329,0.00021416977366156694,0.0002065509424990903,0.00020655086136873158,8.113035986997159e-11,0.0,0.0,0.0,0.0,5.36449042152024e-15,1.6258032419392155e-5,0.0,0.0,0.0,0.0,0.0,1.4869610733208975e-5,2.441762254697395e-6,1.2713648666930246e-6,1.2713643673184516e-6,4.993745751670759e-13,3.944299721123003e-6,7.467922442752131e-6,6.276522260382665e-6,2.8336353975107914e-5,2.833634284497774e-5,1.1130128807877111e-11,0.0,0.0,0.0,0.0,1.958598466851958e-8,2.4181342529607913e-5,0.0,0.0,0.0,0.0,0.0,2.1954006694111513e-5,3.3378841190718046e-6,1.629976863636487e-6,1.6299762234040655e-6,6.40232418823928e-13,1.6622764986381523e-6,1.572155584656105e-6,4.269559370741671e-7,1.215350323612781e-6,1.215349846240745e-6,4.773728356306721e-13,0.0,0.0,0.0,0.0,7.34687520223909e-10,1.6798850785520475e-5,0.0,0.0,0.0,0.0,0.0,1.536102233736846e-5,2.5399172606753973e-6,1.3192877186110478e-6,1.319287200413039e-6,5.181980100788892e-13,5.257096517392e-7,4.798690488692469e-7,1.4242637977801478e-7,1.1941766471701126e-7,1.1941761781142252e-7,4.690561077193635e-14,0.0,0.0,0.0,0.0,5.7571178399302153e-11,1.656809117162004e-5,0.0,0.0,0.0,0.0,0.0,1.5155893869072856e-5,2.53804984631729e-6,1.3072571810409203e-6,1.3072566675683432e-6,5.134725809393039e-13,5.204557566294322e-7,4.6067215601228547e-7,1.408266366510931e-7,9.737746218282996e-8,9.737742393348775e-8,3.8248523364356363e-14,0.0,0.0,0.0,0.0,4.778163270778746e-12,1.6592848739232734e-5,0.0,0.0,0.0,0.0,0.0,1.5178104932334595e-5,2.53802614880508e-6,1.3079095089434397e-6,1.3079089952146296e-6,5.137288063374749e-13
16320.0,0.000534042171015128,0.00048095897077062564,0.0002105301067232135,0.00019282006595440493,0.00019281999021734307,7.57370610453702e-11,0.0,0.0,0.0,0.0,2.9040775366065335e-15,1.6822413674887093e-5,0.0,0.0,0.0,0.0,0.0,1.4492157852511062e-5,2.430151984163864e-6,9.147461642184187e-7,9.147458049187479e-7,3.592996700707023e-13,3.946969210023767e-6,7.302535981551534e-6,6.218264977086822e-6,2.8504710968886815e-5,2.8504699772627604e-5,1.1196257111755282e-11,0.0,0.0,0.0,0.0,1.934405640573917e-8,2.2473434024202574e-5,0.0,0.0,0.0,0.0,0.0,1.9736321367896435e-5,2.8414256378258005e-6,1.4442744827854048e-6,1.4442739154943236e-6,5.672910862651336e-13,1.8398569720055186e-6,1.973998386710046e-6,4.5470706934122064e-7,1.8817323983656348e-6,1.8817316592490523e-6,7.391185187117848e-13,0.0,0.0,0.0,0.0,6.670397221510665e-10,1.682057575487433e-5,0.0,0.0,0.0,0.0,0.0,1.4475347590787509e-5,2.4406591901716544e-6,9.116839325322586e-7,9.116835744353905e-7,3.5809686772229803e-13,1.4418598150776722e-6,1.6562484258392812e-6,2.430213234853266e-7,1.2292132439142601e-6,1.2292127610974495e-6,4.828179994197757e-13,0.0,0.0,0.0,0.0,4.037827627549486e-11,1.687659297368817e-5,0.0,0.0,0.0,0.0,0.0,1.453409373933216e-5,2.440830209880912e-6,9.175211317626049e-7,9.175207713729678e-7,3.603896390283057e-13,1.4014422877704769e-6,1.6160865600117668e-6,2.323335320689006e-7,1.204799700731488e-6,1.2047992275010854e-6,4.732286965573052e-13,0.0,0.0,0.0,0.0,3.880140627983467e-12,1.685890498497608e-5,0.0,0.0,0.0,0.0,0.0,1.4518311561921205e-5,2.4415867961143922e-6,9.162532939666266e-7,9.162529340749755e-7,3.598916498378383e-13
16440.0,0.0005144705016679298,0.0004811092091283627,0.00021364315698005148,0.00021056493034328418,0.00021056484763628608,8.270699890329148e-11,0.0,0.0,0.0,0.0,4.586591040624045e-15,1.7176122673433396e-5,0.0,0.0,0.0,0.0,0.0,1.567019995395821e-5,2.766153282399163e-6,1.3466029375347564e-6,1.3466024086077068e-6,5.289270511299479e-13,3.67982218884514e-6,6.781190634078416e-6,5.97934136703298e-6,2.752849812660733e-5,2.7528487313795305e-5,1.0812814178765274e-11,0.0,0.0,0.0,0.0,1.8624741079370673e-8,2.166842930678973e-5,0.0,0.0,0.0,0.0,0.0,1.960519715073654e-5,3.314057955803759e-6,1.5031505447875787e-6,1.5031499543707914e-6,5.904167909468489e-13,1.5644896282011704e-6,1.4700268350246403e-6,3.257642030364853e-7,1.0707465536767581e-6,1.0707461331002295e-6,4.205744702893676e-13,0.0,0.0,0.0,0.0,6.553794703384039e-10,1.7461713576064957e-5,0.0,0.0,0.0,0.0,0.0,1.592556111933813e-5,2.792858033347287e-6,1.3660996288966236e-6,1.366099092311544e-6,5.365850824481466e-13,2.8245548426650974e-7,2.504475474382348e-7,4.637832629560395e-8,4.6886736462923514e-8,4.688671804578019e-8,1.8416463059500226e-14,0.0,0.0,0.0,0.0,5.203366443683462e-11,1.721999457990226e-5,0.0,0.0,0.0,0.0,0.0,1.5710981971534245e-5,2.786198236967819e-6,1.3533481025329366e-6,1.3533475709564774e-6,5.315764588598924e-13,1.2779555679919702e-7,1.1400961426684133e-7,2.851471329846575e-8,1.869084505324789e-8,1.86908377123228e-8,7.341506008168147e-15,0.0,0.0,0.0,0.0,4.294630968419341e-12,1.7235819311768048e-5,0.0,0.0,0.0,0.0,0.0,1.5725067832456374e-5,2.785125183674951e-6,1.3533879330433285e-6,1.3533874014512161e-6,5.315921037347231e-13
16560.0,0.0005311455248463892,0.00048388755963280593,0.00021612085773033488,0.00019572686569267696,0.00019572678881386673,7.687881186956278e-11,0.0,0.0,0.0,0.0,4.114865844070512e-15,1.633583214520063e-5,0.0,0.0,0.0,0.0,0.0,1.4355028202571757e-5,2.3022362029327607e-6,9.167209223023911e-7,9.167205622270644e-7,3.6007532779499694e-13,4.463777082288831e-6,7.135631777643433e-6,5.9876966300536055e-6,2.802938447115678e-5,2.802937346160323e-5,1.1009555422816702e-11,0.0,0.0,0.0,0.0,1.8782735334402392e-8,2.0790894705670624e-5,0.0,0.0,0.0,0.0,0.0,1.851803409819744e-5,2.5851793809837275e-6,1.309510636773887e-6,1.309510122416182e-6,5.143577072541704e-13,1.995861284674952e-6,2.0268259954399385e-6,4.0933676686964217e-7,1.8520550886167846e-6,1.8520543611538076e-6,7.274616809796674e-13,0.0,0.0,0.0,0.0,6.135893058793776e-10,1.6336238641845147e-5,0.0,0.0,0.0,0.0,0.0,1.4341632905510319e-5,2.3111129194702928e-6,9.085337664762548e-7,9.085334096167185e-7,3.5685952596688375e-13,1.4819596364360789e-6,1.6336818077557299e-6,1.7957977004273793e-7,1.254632968042695e-6,1.2546324752410122e-6,4.928025162737919e-13,0.0,0.0,0.0,0.0,3.6877363937741854e-11,1.6385769096125463e-5,0.0,0.0,0.0,0.0,0.0,1.4398115891064835e-5,2.3131874164040748e-6,9.177572742619566e-7,9.17756913779566e-7,3.604823925433502e-13,1.4393096770272916e-6,1.5913133757071646e-6,1.7120429009534737e-7,1.2352456264745402e-6,1.2352451412880507e-6,4.85187436044688e-13,0.0,0.0,0.0,0.0,3.5418560687834317e-12,1.636751720705001e-5,0.0,0.0,0.0,0.0,0.0,1.4381861345585672e-5,2.3133445991003074e-6,9.17312512433585e-7,9.173121521258915e-7,3.60307696234753e-13
16680.0,0.0005333186874705467,0.0005081503393726171,0.0001990447423663018,0.0002124331934053411,0.00021243310996451402,8.344082685257379e-11,0.0,0.0,0.0,0.0,5.240666500856321e-15,1.6958328307004923e-5,0.0,0.0,0.0,0.0,0.0,1.5460412411270245e-5,2.7266967778954783e-6,1.3764575784341539e-6,1.3764570377806224e-6,5.40653542089764e-13,3.4514381881474605e-6,6.860132369571635e-6,5.654132501616677e-6,2.7092468608773453e-5,2.7092457967226734e-5,1.0641547801241798e-11,0.0,0.0,0.0,0.0,1.8716926002171294e-8,2.2010847521809925e-5,0.0,0.0,0.0,0.0,0.0,1.9935035238216064e-5,3.2097056611804282e-6,1.5359415985671774e-6,1.535940995270514e-6,6.032966643643489e-13,1.4293439421697238e-6,1.340632306817551e-6,3.000212550603818e-7,1.0459109787990759e-6,1.0459105679831862e-6,4.1081939920092835e-13,0.0,0.0,0.0,0.0,6.310255175632224e-10,1.7147771548313313e-5,0.0,0.0,0.0,0.0,0.0,1.562937718252557e-5,2.7347611202030152e-6,1.3869742104400167e-6,1.3869736656556828e-6,5.447843300151602e-13,2.6815035070052243e-7,2.406756869672551e-7,3.933701247030297e-8,3.714636735026257e-8,3.714635275820567e-8,1.4590580485952814e-14,0.0,0.0,0.0,0.0,5.0169838673338606e-11,1.6944595801035792e-5,0.0,0.0,0.0,0.0,0.0,1.5448279844459114e-5,2.7276625912540503e-6,1.3760457024132507e-6,1.3760451619214866e-6,5.404917628725229e-13,8.918029147878676e-8,8.145623528667076e-8,1.8114506862066705e-8,7.031985030564958e-9,7.031982268936589e-9,2.762066680572713e-15,0.0,0.0,0.0,0.0,4.10042067019541e-12,1.6953032404484083e-5,0.0,0.0,0.0,0.0,0.0,1.5455663028764115e-5,2.7275277470122546e-6,1.3761073520792124e-6,1.3761068115632372e-6,5.40515978010563e-13
16800.0,0.0005721155590621622,0.0005275797521079424,0.0001888606148279416,0.000198767727335259,0.00019876764926203774,7.807322035975132e-11,0.0,0.0,0.0,0.0,3.998295847044723e-15,1.601524150516587e-5,0.0,0.0,0.0,0.0,0.0,1.3731859296806178e-5,2.3547399237138224e-6,8.878939492746845e-7,8.878936005221917e-7,3.487524905936554e-13,7.348947129340137e-6,8.481136314918794e-6,5.404701526558501e-6,2.8058451611585484e-5,2.805844059061426e-5,1.1020972594458275e-11,0.0,0.0,0.0,0.0,1.979972897230848e-8,2.098936825315256e-5,0.0,0.0,0.0,0.0,0.0,1.83638727301587e-5,2.7133909738828996e-6,1.3536983802091253e-6,1.3536978484950822e-6,5.317140430973685e-13,3.114948583629422e-6,3.1119624061957423e-6,4.3403250681408375e-7,2.171654029249347e-6,2.171653176254811e-6,8.529957344883033e-13,0.0,0.0,0.0,0.0,6.144661004835359e-10,1.6085784281022002e-5,0.0,0.0,0.0,0.0,0.0,1.37961808821324e-5,2.3815197985938036e-6,8.807830267206434e-7,8.807826807612278e-7,3.4595941834311856e-13,2.216834621920818e-6,2.2836711972246305e-6,1.8746065333613126e-7,1.641124711055461e-6,1.6411240664434147e-6,6.446111394524674e-13,0.0,0.0,0.0,0.0,3.6494802470637355e-11,1.6081078864846457e-5,0.0,0.0,0.0,0.0,0.0,1.3783151250433446e-5,2.380258277381234e-6,8.886486168828085e-7,8.886482678338957e-7,3.490489136159318e-13,1.9439669091511798e-6,2.0392561497089934e-6,1.5231330413698237e-7,1.6144880029666025e-6,1.6144873688180584e-6,6.341486080933995e-13,0.0,0.0,0.0,0.0,3.506707174325106e-12,1.607656316899682e-5,0.0,0.0,0.0,0.0,0.0,1.3779058521369896e-5,2.3799969815112645e-6,8.874455661080557e-7,8.874452175316925e-7,3.4857637187336487e-13
16920.0,0.0004961688241234968,0.00046080747173252374,0.00017752664781717513,0.00020783215352791531,0.00020783207189431296,8.163360188174978e-11,0.0,0.0,0.0,0.0,6.161887503818436e-15,1.4168504957285049e-5,0.0,0.0,0.0,0.0,0.0,1.2830851033737877e-5,1.3879264620624074e-6,9.83336645626746e-7,9.833362593856834e-7,3.862410646389572e-13,3.0835779904272997e-6,6.279321854530554e-6,5.14222967636297e-6,2.685149401033083e-5,2.685148346343378e-5,1.0546896304354379e-11,0.0,0.0,0.0,0.0,1.8974636537904418e-8,1.766243729898486e-5,0.0,0.0,0.0,0.0,0.0,1.604858660178358e-5,1.735266100590803e-6,1.2385194893996055e-6,1.2385190029262502e-6,4.864733642229961e-13,8.070697154493635e-7,7.15036041840081e-7,2.810454706706107e-7,1.261303315987371e-6,1.2613028205640568e-6,4.954225368957565e-13,0.0,0.0,0.0,0.0,5.901340795216326e-10,1.407271978739293e-5,0.0,0.0,0.0,0.0,0.0,1.278354467297379e-5,1.3688331363055206e-6,9.807583662485783e-7,9.807579810202197e-7,3.8522835207872247e-13,4.871068162866886e-7,4.4896966097007376e-7,1.2130577978707816e-7,3.4046025540036266e-7,3.404601216731406e-7,1.3372809006740609e-13,0.0,0.0,0.0,0.0,4.13414486162628e-11,1.4121892969291158e-5,0.0,0.0,0.0,0.0,0.0,1.282842269218861e-5,1.373661596842918e-6,9.849391165284546e-7,9.849387296579668e-7,3.868704930955077e-13,4.596383075222525e-7,4.1452012157437405e-7,1.181846190006575e-7,3.232256057295062e-7,3.232254787707923e-7,1.2695855750976737e-13,0.0,0.0,0.0,0.0,3.256111027899731e-12,1.4186625525548378e-5,0.0,0.0,0.0,0.0,0.0,1.2886486672240068e-5,1.3804914213775146e-6,9.895028951675883e-7,9.895025065045004e-7,3.886630823661252e-13
17040.0,0.0005199093771395139,0.00048415211571843316,0.00017031399068162404,0.00020274054920994827,0.0002027404695762581,7.963368996832993e-11,0.0,0.0,0.0,0.0,1.7885375934713145e-14,1.6928239575008182e-5,0.0,0.0,0.0,0.0,0.0,1.5395195108047568e-5,2.3603782070349195e-6,1.305489383579892e-6,1.305488870801682e-6,5.127782144917097e-13,3.209252148667508e-6,6.050137860509096e-6,5.284536583222556e-6,2.7846083100976015e-5,2.7846072163416807e-5,1.0937557174114464e-11,0.0,0.0,0.0,0.0,1.824847746535332e-8,2.1203694493814284e-5,0.0,0.0,0.0,0.0,0.0,1.9211253881020197e-5,2.839465620227101e-6,1.4544185265815708e-6,1.4544179553060432e-6,5.71275526683379e-13,1.3003850519804037e-6,1.1869397760292871e-6,3.041800699586346e-7,9.83590662718113e-7,9.835902763790518e-7,3.863408390484889e-13,0.0,0.0,0.0,0.0,5.427098500945838e-10,1.7355890484640675e-5,0.0,0.0,0.0,0.0,0.0,1.5779825671056278e-5,2.4231286198527135e-6,1.3422261284377555e-6,1.3422256012298537e-6,5.272079009153491e-13,2.948384280635971e-7,2.6375325603695453e-7,5.075180986547582e-8,6.256780310607213e-8,6.256777852897345e-8,2.4575769641605438e-14,0.0,0.0,0.0,0.0,4.5062081460266774e-11,1.702455256300021e-5,0.0,0.0,0.0,0.0,0.0,1.5482785624199113e-5,2.3862140357970837e-6,1.315131658758467e-6,1.3151311421928948e-6,5.165655671212229e-13,1.512798896421627e-7,1.3576851509150345e-7,3.3553607466270396e-8,4.4842075144912514e-8,4.484205752972437e-8,1.761334830854941e-14,0.0,0.0,0.0,0.0,4.566641053983194e-12,1.7023669626169705e-5,0.0,0.0,0.0,0.0,0.0,1.548198268655639e-5,2.385760311260632e-6,1.315192196015819e-6,1.3151916794264742e-6,5.165893453205197e-13
17160.0,0.00048382626950470645,0.0004275341431982816,0.00016325873884659513,0.00018986014571164566,0.00018986007113720157,7.45744452200642e-11,0.0,0.0,0.0,0.0,1.6044089328286096e-14,1.5568146043582918e-5,0.0,0.0,0.0,0.0,0.0,1.3675060318132484e-5,2.0331883190481512e-6,9.396697862848154e-7,9.396694171954936e-7,3.690893248795602e-13,2.9576819582763543e-6,5.39412716110007e-6,4.893481470795587e-6,2.807677152620227e-5,2.8076760498035023e-5,1.1028168404110663e-11,0.0,0.0,0.0,0.0,1.8168459520564683e-8,2.0382705939634076e-5,0.0,0.0,0.0,0.0,0.0,1.8250814960056507e-5,2.3331908648319556e-6,1.406353926667027e-6,1.406353374270626e-6,5.52396415114619e-13,1.3622982524309768e-6,1.2775686528916755e-6,2.567648650778683e-7,1.1695166204344867e-6,1.1695161610640866e-6,4.59369989512201e-13,0.0,0.0,0.0,0.0,5.251883088290351e-10,1.5585096449458298e-5,0.0,0.0,0.0,0.0,0.0,1.368959489574307e-5,2.0354852666256075e-6,9.354677732595223e-7,9.354674058206828e-7,3.6743883214979553e-13,6.345237048986825e-7,6.054455960124214e-7,3.5691248799420323e-8,4.3020097445188193e-7,4.3020080547525503e-7,1.68977006115442e-13,0.0,0.0,0.0,0.0,3.0454646706895926e-11,1.5615391631529078e-5,0.0,0.0,0.0,0.0,0.0,1.3717355199383303e-5,2.038039873021905e-6,9.429556646971687e-7,9.429552943171944e-7,3.7037997257575463e-13,5.23227033156267e-7,5.080448619422613e-7,1.856351880243426e-8,4.042716917689735e-7,4.0427153297704245e-7,1.5879234169443249e-13,0.0,0.0,0.0,0.0,2.8675015448423913e-12,1.5600803863224886e-5,0.0,0.0,0.0,0.0,0.0,1.3704263416797907e-5,2.0365552952313834e-6,9.417283815127065e-7,9.4172801161479e-7,3.6989791267705323e-13
17280.0,0.00047200917184430074,0.00041667521045868637,0.0001534985854975497,0.0002087445638709672,0.0002087444818789838,8.199198407350034e-11,0.0,0.0,0.0,0.0,4.269678861697994e-15,1.6085779907670054e-5,0.0,0.0,0.0,0.0,0.0,1.4626140301448128e-5,2.366648507622148e-6,1.201442058856355e-6,1.2014415869464942e-6,4.719098611635001e-13,3.1253035872695623e-6,6.017573817296504e-6,4.856967231531978e-6,2.5797394463461343e-5,2.579738433060196e-5,1.0132860548614406e-11,0.0,0.0,0.0,0.0,1.6532365504467498e-8,2.1215325402382847e-5,0.0,0.0,0.0,0.0,0.0,1.9224082533089843e-5,2.9978707765390585e-6,1.4935511384861511e-6,1.4935505518398699e-6,5.866462766206944e-13,1.430463064307566e-6,1.2877081985967327e-6,3.8924580080977253e-7,1.087122685142934e-6,1.0871222581361294e-6,4.270067887429736e-13,0.0,0.0,0.0,0.0,4.600469606021868e-10,1.6857305204231972e-5,0.0,0.0,0.0,0.0,0.0,1.5326106872199392e-5,2.5514467075617992e-6,1.2783274416747683e-6,1.2783269395653902e-6,5.021093785383731e-13,9.001150055938829e-7,8.013076171623675e-7,2.181690683818703e-7,2.4780957317620835e-7,2.478094758409669e-7,9.733618064261351e-14,0.0,0.0,0.0,0.0,3.5659574488559794e-11,1.6751284279266796e-5,0.0,0.0,0.0,0.0,0.0,1.5231254834533541e-5,2.5418120024595493e-6,1.270227528172643e-6,1.2702270292447957e-6,4.98927844291219e-13,9.039241041972589e-7,8.071960168503617e-7,2.153801626498652e-7,2.3966813402515056e-7,2.3966803988718507e-7,9.413833569466265e-14,0.0,0.0,0.0,0.0,2.839965726777622e-12,1.67531551752831e-5,0.0,0.0,0.0,0.0,0.0,1.5232955970392188e-5,2.5422464990457963e-6,1.2703592108543092e-6,1.2703587118747324e-6,4.989795674313924e-13
17400.0,0.00046171802318753985,0.0003968224504697021,0.00015865421076397164,0.0001894297208837602,0.00018942964647838004,7.440538028740905e-11,0.0,0.0,0.0,0.0,1.6530665308374254e-15,1.709489533929131e-5,0.0,0.0,0.0,0.0,0.0,1.553869064953991e-5,2.5462313291557582e-6,1.2676384966527467e-6,1.2676379987418403e-6,4.979109084380952e-13,3.68642819172961e-6,6.515461204562221e-6,4.72790358790995e-6,2.6084424780603446e-5,2.6084414535002796e-5,1.0245602096252466e-11,0.0,0.0,0.0,0.0,1.584928864597622e-8,2.3728162577097727e-5,0.0,0.0,0.0,0.0,0.0,2.1495051845815347e-5,3.4430241649022526e-6,1.6601843150416166e-6,1.6601836629441229e-6,6.520974888817151e-13,1.3591454869929347e-6,1.2891308629429084e-6,2.974601600427883e-7,1.2336541002164267e-6,1.2336536156549497e-6,4.845623064925513e-13,0.0,0.0,0.0,0.0,4.265438091192105e-10,1.6801268057778235e-5,0.0,0.0,0.0,0.0,0.0,1.526952186136124e-5,2.4475512307625808e-6,1.2217591364117811e-6,1.2217586565216396e-6,4.798901288574301e-13,9.668936994358841e-7,8.825542206264267e-7,2.0039326111258998e-7,8.023116181881003e-7,8.023113030506642e-7,3.15136931953844e-13,0.0,0.0,0.0,0.0,2.977723617142986e-11,1.6849758943597482e-5,0.0,0.0,0.0,0.0,0.0,1.5311162970224168e-5,2.4323701931524875e-6,1.2249524844240244e-6,1.2249520032795992e-6,4.811444318893608e-13,9.597203401438999e-7,8.793926331443557e-7,2.0413104944805392e-7,8.180516356635674e-7,8.180513143451438e-7,3.213193936105582e-13,0.0,0.0,0.0,0.0,2.849838726921599e-12,1.685407535893905e-5,0.0,0.0,0.0,0.0,0.0,1.531476810720426e-5,2.4300161211000955e-6,1.2243422853897642e-6,1.2243418044850158e-6,4.809047541292743e-13
17520.0,0.0004714973758587408,0.00038363928741597613,0.00015693692804247988,0.00019722434101885586,0.00019722426355185777,7.746699951295645e-11,0.0,0.0,0.0,0.0,4.772981813587167e-15,1.6890222978823796e-5,0.0,0.0,0.0,0.0,0.0,1.5292379405005123e-5,1.810987868722391e-6,1.1064990036555148e-6,1.1064985690379751e-6,4.346175392674948e-13,5.397300588417305e-6,7.329404298828963e-6,4.3251378533635e-6,2.4978448819545253e-5,2.4978439008357462e-5,9.811190000898468e-12,0.0,0.0,0.0,0.0,1.546995125390428e-8,1.9391987745962975e-5,0.0,0.0,0.0,0.0,0.0,1.7444092873089523e-5,1.9522432432868502e-6,1.3027967653945018e-6,1.3027962536739167e-6,5.117205912258494e-13,5.119124223957119e-6,4.704985110617328e-6,9.899023515450066e-7,1.923462421734703e-6,1.9234616662244497e-6,7.555094960271022e-13,0.0,0.0,0.0,0.0,4.1655381139355427e-10,1.9795206186751913e-5,0.0,0.0,0.0,0.0,0.0,1.7929941714714032e-5,2.551497812767214e-6,1.2932462293010235e-6,1.2932457213317471e-6,5.079692724429798e-13,3.228467814905822e-6,2.9397901183731554e-6,5.577232251523885e-7,1.2747536102236096e-6,1.2747531095204286e-6,5.007056268634564e-13,0.0,0.0,0.0,0.0,2.6241109136530957e-11,1.551179752550642e-5,0.0,0.0,0.0,0.0,0.0,1.3890966917220466e-5,1.6280008503304045e-6,9.986723776737795e-7,9.986719854090506e-7,3.9226472855832954e-13,3.290664676106232e-6,2.996125538320835e-6,5.755043908627902e-7,1.2569210041638043e-6,1.2569205104639333e-6,4.937012252878458e-13,0.0,0.0,0.0,0.0,2.3889350781629025e-12,1.548942039879971e-5,0.0,0.0,0.0,0.0,0.0,1.3863141425801836e-5,1.6301841643667621e-6,9.973634199459668e-7,9.97363028195375e-7,3.917505880260856e-13
