t_seconds,error_n1_ρq_tot,increment_ρq_tot,error_n1_ρq_tag_pbl,increment_ρq_tag_pbl,error_n1_ρq_tag_free,increment_ρq_tag_free,error_n1_ρq_tag_evap,increment_ρq_tag_evap,error_n2_ρq_tot,increment_ρq_tot,error_n2_ρq_tag_pbl,increment_ρq_tag_pbl,error_n2_ρq_tag_free,increment_ρq_tag_free,error_n2_ρq_tag_evap,increment_ρq_tag_evap
8760.0,1.0451167783283286e-7,4.653101504456187e-5,9.935616894945364e-8,4.91068296606174e-5,1.0238997565657978e-8,1.2397471414490364e-5,1.3249312191808033e-6,3.8850705253496616e-5,5.662122715953256e-10,4.653101504456187e-5,4.5916899535195113e-10,4.91068296606174e-5,2.214954612348588e-10,1.2397471414490364e-5,1.483583537110767e-8,3.8850705253496616e-5
8820.0,1.1205552997373141e-7,4.4178753434510856e-5,9.44875951587463e-8,4.671135082080048e-5,2.4654885257060826e-8,1.4927648120421695e-5,1.323562330794506e-6,3.913567537333728e-5,6.083037008355521e-10,4.4178753434510856e-5,5.004458398586581e-10,4.671135082080048e-5,2.464040113388834e-10,1.4927648120421695e-5,1.4862450898654282e-8,3.913567537333728e-5
8880.0,1.1764016140514739e-7,4.1970415591462854e-5,7.777488796943371e-8,4.449083328785308e-5,5.551167136200118e-8,1.853264687366564e-5,1.3066421449944892e-6,3.9419835483066746e-5,6.430628850599102e-10,4.1970415591462854e-5,7.693523866728869e-10,4.449083328785308e-5,5.915827068672607e-10,1.853264687366564e-5,1.4581677820945203e-8,3.9419835483066746e-5
8940.0,1.2057824512195265e-7,4.2370239834688245e-5,7.266655993001842e-8,5.715994182602459e-5,1.0390051598282359e-7,2.333128210350299e-5,1.2983767106000078e-6,3.9703157538636246e-5,6.369316554691891e-10,4.2370239834688245e-5,1.3981743855412953e-9,5.715994182602459e-5,1.2170793603705634e-9,2.333128210350299e-5,1.4279984442395759e-8,3.9703157538636246e-5
9000.0,1.1509128830648891e-7,5.903526609377877e-5,1.5465924190271195e-7,8.07857371483401e-5,1.6752483969917581e-7,2.9192860124199462e-5,1.2705755822382163e-6,3.998561994712445e-5,5.863888538101181e-10,5.903526609377877e-5,2.216075652952564e-9,8.07857371483401e-5,2.1902821200664296e-9,2.9192860124199462e-5,1.3400987856321015e-8,3.998561994712445e-5
9060.0,9.833418167204571e-8,7.861319713226226e-5,2.5419970342994823e-7,0.00010905051765308443,2.407965580044397e-7,3.543547928139093e-5,1.2265967544392113e-6,4.310790464640917e-5,5.26943199091197e-10,7.861319713226226e-5,3.1081457656557536e-9,0.00010905051765308443,3.404306746813379e-9,3.543547928139093e-5,1.2862375652596587e-8,4.310790464640917e-5
9120.0,7.373003985349122e-8,9.988153381558165e-5,3.5629049902892166e-7,0.00013632788344215916,3.2153506344891755e-7,4.1315723199780125e-5,1.1801839571240915e-6,4.967141918851525e-5,8.409998376341079e-10,9.988153381558165e-5,3.846844135518764e-9,0.00013632788344215916,4.628917234062677e-9,4.1315723199780125e-5,1.3786103295299655e-8,4.967141918851525e-5
9180.0,7.216515838431232e-8,0.00011916869337211676,4.45358143111951e-7,0.00016103600382033766,3.953909703907886e-7,4.656613178686782e-5,1.1401076644731303e-6,5.5135324594785275e-5,1.275836049333692e-9,0.00011916869337211676,4.400982530971747e-9,0.00016103600382033766,5.663889513477287e-9,4.656613178686782e-5,1.4355434501474522e-8,5.5135324594785275e-5
9240.0,8.98451346855035e-8,0.0001341566451017386,4.98256984796893e-7,0.00018017563602173867,4.4508519500326336e-7,5.059307886988983e-5,1.1462801448264872e-6,5.86828265305974e-5,1.7355771589344934e-9,0.0001341566451017386,4.599433221003376e-9,0.00018017563602173867,6.2569341678092175e-9,5.059307886988983e-5,1.4823328710898886e-8,5.86828265305974e-5
9300.0,1.0013582332621683e-7,0.000143691391731772,5.328825417786906e-7,0.0001923235815921753,4.6859371889568893e-7,5.30386716367593e-5,1.231228290797038e-6,6.0074778983785335e-5,2.3373714897964035e-9,0.000143691391731772,4.3982226382437706e-9,0.0001923235815921753,6.359248621972148e-9,5.30386716367593e-5,1.5339032064023468e-8,6.0074778983785335e-5
9360.0,1.8615709466057433e-7,0.00014936410421715043,4.846666800186152e-7,0.00019953478160273836,5.500539822213456e-7,5.453376153189163e-5,1.3003639106690637e-6,6.0155078412092936e-5,5.6137232824425416e-9,0.00014936410421715043,9.620298981940338e-9,0.00019953478160273836,1.008719148890041e-8,5.453376153189163e-5,1.5265009435818186e-8,6.0155078412092936e-5
9420.0,2.601880645293004e-7,0.00014378187772341212,4.898322754246592e-7,0.0001919168759379038,6.042162250157154e-7,5.2905586132953746e-5,1.3660971732786884e-6,5.774617324560639e-5,1.33476506307403e-8,0.00014378187772341212,1.4943481140352143e-8,0.0001919168759379038,1.2576656147757794e-8,5.2905586132953746e-5,1.4417131202910258e-8,5.774617324560639e-5
9480.0,2.539104423207499e-7,0.00014541966922652975,5.332282230067639e-7,0.0001940656752020996,6.269500529125738e-7,5.347437957762837e-5,1.4337598177433461e-6,5.7625414930411886e-5,1.2217777475923112e-8,0.00014541966922652975,1.3462107766799564e-8,0.0001940656752020996,1.1918085832263874e-8,5.347437957762837e-5,1.567383354534345e-8,5.7625414930411886e-5
9540.0,2.4135648635876287e-7,0.00014567671096280425,5.685897177898662e-7,0.00019443935222568452,6.45506816750587e-7,5.3628891031770023e-5,1.481985714381046e-6,5.6662118542974055e-5,1.1532377225442522e-8,0.00014567671096280425,1.2955521317286379e-8,0.00019443935222568452,1.1276537740679825e-8,5.3628891031770023e-5,1.6489208930441022e-8,5.6662118542974055e-5
9600.0,2.1958259793326049e-7,0.00014431320776166066,5.628855780720262e-7,0.00019275374217407853,6.274491631582759e-7,5.3304821536015164e-5,1.510959375785647e-6,5.51548768593082e-5,1.1125109041540548e-8,0.00014431320776166066,1.2699247928620669e-8,0.00019275374217407853,1.0873654520340741e-8,5.3304821536015164e-5,1.7126675064793412e-8,5.51548768593082e-5
9660.0,2.0191617107588526e-7,0.00014108326627483927,5.16957342203563e-7,0.00018874441053033978,5.818440707498865e-7,5.247045183490151e-5,1.514777069902063e-6,5.3045053085183254e-5,1.0615625898080271e-8,0.00014108326627483927,1.2078442422651606e-8,0.00018874441053033978,1.0324949192013642e-8,5.247045183490151e-5,1.74166635517256e-8,5.3045053085183254e-5
9720.0,1.8197013208659425e-7,0.00013620385635057262,4.533170813608777e-7,0.00018274573502647594,5.134813483039998e-7,5.1342694456250735e-5,1.4951772241509507e-6,5.044165248143672e-5,9.954509285000545e-9,0.00013620385635057262,1.1140496916894885e-8,0.00018274573502647594,9.436851704119506e-9,5.1342694456250735e-5,1.742424262300521e-8,5.044165248143672e-5
9780.0,1.8104780256816846e-7,0.0001340830576540787,3.8960319333647705e-7,0.00018050973454804959,4.5496767987418057e-7,5.131441295027734e-5,1.5000322370584448e-6,4.9131300258378315e-5,9.844103633774848e-9,0.0001340830576540787,1.0760512187950845e-8,0.00018050973454804959,9.349344809033504e-9,5.131441295027734e-5,1.7530861085980837e-8,4.9131300258378315e-5
9840.0,1.8958188958097149e-7,0.0001371282191609922,3.3137853404052303e-7,0.00018526275388546594,3.9628630733336253e-7,5.3451340804643e-5,1.5675030984945845e-6,4.9967901034691064e-5,1.0708933475934355e-8,0.0001371282191609922,1.1347214326903476e-8,0.00018526275388546594,1.0243354683417927e-8,5.3451340804643e-5,1.8291306261857575e-8,4.9967901034691064e-5
9900.0,1.9133528922768553e-7,0.00014201027841737805,2.513826420616318e-7,0.000193109036340855,3.2816793984925783e-7,6.173897042033801e-5,1.6271105864666623e-6,5.152858642836947e-5,1.1604367379283338e-8,0.00014201027841737805,1.2680000870890371e-8,0.000193109036340855,1.1830749647270561e-8,6.173897042033801e-5,1.8681937226480025e-8,5.152858642836947e-5
9960.0,1.8085967312719991e-7,0.00014654689225010678,3.98092326405609e-7,0.0002017768633835749,4.0021454272325244e-7,8.754960556353057e-5,1.6616128465607256e-6,5.290732921586807e-5,1.1802029438951493e-8,0.00014654689225010678,1.637323088740421e-8,0.0002017768633835749,1.5008204712737035e-8,8.754960556353057e-5,1.874959152120997e-8,5.290732921586807e-5
10020.0,1.594407104412322e-7,0.00014979737142063184,7.52295851687342e-7,0.00021058048988045018,7.569656874183143e-7,0.0001203625944079546,1.6572017826248392e-6,5.375547812603357e-5,1.2033390724112821e-8,0.00014979737142063184,2.3229100575771395e-8,0.00021058048988045018,2.2926611227870864e-8,0.0001203625944079546,1.8135226304947037e-8,5.375547812603357e-5
10080.0,1.2808585803477302e-7,0.00015120212781621358,1.2265299318898393e-6,0.00025722913116815955,1.2268053936679658e-6,0.00015649337177648523,1.6165679251045748e-6,5.38709053298192e-5,1.290760096027845e-8,0.00015120212781621358,3.3215604895777686e-8,0.00025722913116815955,3.236341613305176e-8,0.00015649337177648523,1.6575377784878023e-8,5.38709053298192e-5
10140.0,1.1475314423004733e-7,0.00015114687522195834,1.777762144026294e-6,0.0003186853814375248,1.7596480568331587e-6,0.00019147788213402607,1.5584949978240095e-6,5.340120358925855e-5,1.3416405862386246e-8,0.00015114687522195834,4.294038409563627e-8,0.0003186853814375248,4.149423087175903e-8,0.00019147788213402607,1.4591812529058508e-8,5.340120358925855e-5
10200.0,1.3593216148875117e-7,0.0001585007499409638,2.380207740101086e-6,0.00037662362065887507,2.32669904619738e-6,0.00022512236523716437,1.4969198434286346e-6,5.2787340300268556e-5,1.392900056301554e-8,0.0001585007499409638,5.259513639779122e-8,0.00037662362065887507,5.01722024511136e-8,0.00022512236523716437,1.5782123874077e-8,5.2787340300268556e-5
10260.0,1.7017308046394623e-7,0.0001764382077674961,2.8804125041208225e-6,0.00042169035111852137,2.790712783155533e-6,0.0002518015985372662,1.473246547091471e-6,5.2280792572559646e-5,1.4868329335494901e-8,0.0001764382077674961,5.956552861914523e-8,0.00042169035111852137,5.657614666964486e-8,0.0002518015985372662,1.6587435930056382e-8,5.2280792572559646e-5
10320.0,2.0318984321962426e-7,0.00018584840579492144,3.182369135435238e-6,0.00044746711065051095,3.066534629756017e-6,0.0002673941253024951,1.5497851716705507e-6,5.4008945395956956e-5,1.4966293185370044e-8,0.00018584840579492144,6.216305717311443e-8,0.00044746711065051095,6.001462738720411e-8,0.0002673941253024951,1.717983117441869e-8,5.4008945395956956e-5
10380.0,2.397495091952586e-7,0.00019012922872547805,3.4037876087803955e-6,0.0004613154109722598,3.2674737852751914e-6,0.00027620561933865243,1.6114395427001153e-6,5.4027519091115134e-5,1.4836063707231461e-8,0.00019012922872547805,6.201274175601869e-8,0.0004613154109722598,6.210701318376749e-8,0.00027620561933865243,1.7818619736259662e-8,5.4027519091115134e-5
10440.0,2.836820382453846e-7,0.00019281446756456213,3.6545043348387885e-6,0.00047080617035392524,3.498095649511142e-6,0.0002827953197107783,1.6869350900984954e-6,5.367344115005081e-5,1.4659605530982531e-8,0.00019281446756456213,6.263008558015242e-8,0.00047080617035392524,6.44328343994567e-8,0.0002827953197107783,1.8754521147000868e-8,5.367344115005081e-5
10500.0,3.245744725093624e-7,0.00019495507200427862,3.916508146649832e-6,0.0004782534228918247,3.744744113622813e-6,0.00028818162939395317,1.7738385640348077e-6,5.3223166414478045e-5,1.444539748903101e-8,0.00019495507200427862,6.354670643722233e-8,0.0004782534228918247,6.679553689998656e-8,0.00028818162939395317,1.9960645016769808e-8,5.3223166414478045e-5
10560.0,3.5916289053787354e-7,0.00019569423864009575,4.104571567918172e-6,0.0004822152600273615,3.920936933828919e-6,0.00029142704108057045,1.8529679286029316e-6,5.2409543904347673e-5,1.4128677723886797e-8,0.00019569423864009575,6.330980977121792e-8,0.0004822152600273615,6.799047489481478e-8,0.00029142704108057045,2.1181395628228657e-8,5.2409543904347673e-5
10620.0,3.8388288785767174e-7,0.00019371844507006108,4.1346222003301745e-6,0.00047985036123155,3.944990415566388e-6,0.0002909699512384853,1.9046493075465963e-6,5.0805553081533045e-5,1.362303314299449e-8,0.00019371844507006108,6.09136519926169e-8,0.00047985036123155,6.702944620562925e-8,0.0002909699512384853,2.2034923704326084e-8,5.0805553081533045e-5
10680.0,3.8963108210834603e-7,0.00018885453146840161,3.974865765274292e-6,0.0004702241200041967,3.789726325367085e-6,0.00028713561228845463,1.9215618433155263e-6,4.8254039238346244e-5,1.4203151634069942e-8,0.00018885453146840161,5.640079847767487e-8,0.0004702241200041967,6.363311759655207e-8,0.00028713561228845463,2.23988994284976e-8,4.8254039238346244e-5
10740.0,3.7863384354099255e-7,0.00018160352601068555,3.6631605218213274e-6,0.00045592620786635645,3.4916801297412053e-6,0.00028088124175804845,1.9030895080528196e-6,4.775696582607033e-5,1.3998966295270498e-8,0.00018160352601068555,5.047446377950724e-8,0.00045592620786635645,5.840170271767778e-8,0.00028088124175804845,2.2439972592538807e-8,4.775696582607033e-5
10800.0,3.777821264233516e-7,0.0001778218104590581,3.4639111730211633e-6,0.00045071618579447636,3.2923980173407625e-6,0.00028014243148948763,1.9170724666903883e-6,4.8008290939341336e-5,1.3540443042840458e-8,0.0001778218104590581,4.6319504850316756e-8,0.00045071618579447636,5.465038093425847e-8,0.00028014243148948763,2.296653963507865e-8,4.8008290939341336e-5
10860.0,3.8805493025505636e-7,0.0001783791328959245,3.3487994795738847e-6,0.0004562272667265749,3.164181286455825e-6,0.00028588327857188346,1.973754456208479e-6,4.825829965838605e-5,1.2804458338688593e-8,0.0001783791328959245,4.361726163664791e-8,0.0004562272667265749,5.23061651431431e-8,0.00028588327857188346,2.4086105592830484e-8,4.825829965838605e-5
10920.0,3.90734515491686e-7,0.0001793204698323922,3.0659087735445377e-6,0.00046379558265644444,2.873810547676535e-6,0.0002932738041549085,2.0253027250465508e-6,4.850688132009408e-5,1.155771208912096e-8,0.0001793204698323922,3.967693706184024e-8,0.00046379558265644444,4.8536146611075064e-8,0.0002932738041549085,2.517104844779919e-8,4.850688132009408e-5
10980.0,3.81483768327227e-7,0.0001791499425136001,2.4949964238047763e-6,0.00047107481815776954,2.3056521110552658e-6,0.0003014259768690492,2.046857566855983e-6,4.8753863385380685e-5,1.1116364117994153e-8,0.0001791499425136001,3.62871171537014e-8,0.00047107481815776954,4.1790320945903055e-8,0.0003014259768690492,2.5794136393565e-8,4.8753863385380685e-5
11040.0,3.5140969874835277e-7,0.00017725023253762997,2.4025661311109653e-6,0.00047771728946350764,2.346862901602675e-6,0.00031044232303312636,2.027261288503597e-6,4.8999016999274916e-5,9.825595078462156e-9,0.00017725023253762997,4.158883750804064e-8,0.00047771728946350764,4.46814523390274e-8,0.00031044232303312636,2.5608374210661756e-8,4.8999016999274916e-5
11100.0,2.990066179108843e-7,0.00017320448317031665,2.655040142287462e-6,0.0005031649579899625,2.623390994673533e-6,0.00039795906132127014,1.9666250464850216e-6,4.924195726909353e-5,1.0558531618860616e-8,0.00017320448317031665,5.2790134686220574e-8,0.0005031649579899625,5.258967193613694e-8,0.00039795906132127014,2.4399858196930407e-8,4.924195726909353e-5
11160.0,2.2410717049223495e-7,0.00016818175722311824,4.194755389773207e-6,0.0006575753227422011,4.243904589400301e-6,0.0005157057665441906,1.8479184625896819e-6,4.948200752164338e-5,1.5187512694465922e-8,0.00016818175722311824,7.539191761163244e-8,0.0006575753227422011,7.472010461820732e-8,0.0005157057665441906,2.1828730463110403e-8,4.948200752164338e-5
11220.0,1.3857102183443344e-7,0.00018960971858006327,6.672895897517129e-6,0.0008191060244870641,6.66242110668881e-6,0.0006396239369029441,1.7289917145422922e-6,5.3049680603176654e-5,2.303171668246267e-8,0.00018960971858006327,1.277560442342199e-7,0.0008191060244870641,1.1777000837700939e-7,0.0006396239369029441,1.94097462953021e-8,5.3049680603176654e-5
11280.0,2.0574892429432334e-7,0.00021514279838275903,8.456435687890296e-6,0.0009279918339434674,8.390788246189972e-6,0.0007221590558191106,1.8352656915952348e-6,6.05889769936083e-5,2.5236569747461473e-8,0.00021514279838275903,1.667982477474572e-7,0.0009279918339434674,1.494835141652411e-7,0.0007221590558191106,1.9678734179402946e-8,6.05889769936083e-5
11340.0,2.461574678506926e-7,0.00022151120980703836,8.899037988553227e-6,0.0009569120380287428,8.809028908610421e-6,0.0007427544399261571,1.902333563906588e-6,6.091370039561362e-5,2.6996522860415856e-8,0.00022151120980703836,1.698786351436844e-7,0.0009569120380287428,1.5214900198249675e-7,0.0007427544399261571,2.0456550297666368e-8,6.091370039561362e-5
11400.0,2.611828880727147e-7,0.00022042837286909205,8.881090868545275e-6,0.0009547357219031128,8.78459259272616e-6,0.0007397369521643049,1.9006417466948369e-6,5.8692235578530655e-5,2.598512390526805e-8,0.00022042837286909205,1.5544479634884396e-7,0.0009547357219031128,1.440254326618609e-7,0.0007397369521643049,2.0643328452449154e-8,5.8692235578530655e-5
11460.0,2.887223871439832e-7,0.00021947620296450658,9.078203771999398e-6,0.0009522065156058144,8.956415506407569e-6,0.0007374022860928682,1.9537971489029444e-6,5.7253830846004594e-5,2.8112974284284844e-8,0.00021947620296450658,1.5420178109259734e-7,0.0009522065156058144,1.4402383713908264e-7,0.0007374022860928682,2.1533924677166662e-8,5.7253830846004594e-5
11520.0,3.1480573241366905e-7,0.0002199429682052081,9.252423562899156e-6,0.0009545921002048644,9.104608993044157e-6,0.0007388946177933136,2.033024281524554e-6,5.6719017220732724e-5,3.001924686598768e-8,0.0002199429682052081,1.5355928440617266e-7,0.0009545921002048644,1.4326208329842245e-7,0.0007388946177933136,2.3016492600994404e-8,5.6719017220732724e-5
11580.0,3.386296285887848e-7,0.0002199400255024908,9.204607114445824e-6,0.0009547265481510914,9.035179844329876e-6,0.0007390271924091062,2.1071872403300043e-6,5.637512527851408e-5,3.149854252706963e-8,0.0002199400255024908,1.491178464433221e-7,0.0009547265481510914,1.3900925394593772e-7,0.0007390271924091062,2.4266216077633683e-8,5.637512527851408e-5
11640.0,4.137701307080863e-7,0.0002326979205302084,1.0195242066427812e-5,0.0010055010121293,9.95541271790595e-6,0.0007781914072325019,2.3302198122962993e-6,6.018341210001415e-5,3.6737273971333766e-8,0.0002326979205302084,1.5948873912932135e-7,0.0010055010121293,1.4956639300417828e-7,0.0007781914072325019,2.814466240948335e-8,6.018341210001415e-5
11700.0,5.13245791431928e-7,0.0002546681727250326,1.1819484442889647e-5,0.0010929676916768389,1.1488800560985317e-5,0.0008449303266121161,2.6567433454015803e-6,6.665487807795646e-5,4.319258463883747e-8,0.0002546681727250326,1.82014972260835e-7,0.0010929676916768389,1.702560084256641e-7,0.0008449303266121161,3.416718081588956e-8,6.665487807795646e-5
11760.0,5.660494563690093e-7,0.00026931823628040334,1.220071449797162e-5,0.0011516679771658017,1.1828683190415837e-5,0.0008900238673037386,2.849960089707548e-6,7.03066438698581e-5,4.295218647355464e-8,0.00026931823628040334,1.846746332731819e-7,0.0011516679771658017,1.7224839759024192e-7,0.0008900238673037386,3.793053045172023e-8,7.03066438698581e-5
11820.0,5.517066050591567e-7,0.0002727519837112603,1.0892302935913235e-5,0.0011670554358486338,1.0547775108259912e-5,0.0009029331363059722,2.850779353261827e-6,7.028672654786569e-5,3.6862854200747686e-8,0.0002727519837112603,1.710775618734489e-7,0.0011670554358486338,1.567312959002185e-7,0.0009029331363059722,3.7578933553988986e-8,7.028672654786569e-5
11880.0,4.807842447955967e-7,0.0002687067910082776,1.0548174475354365e-5,0.0011547507830916366,1.0393596225597241e-5,0.0008955122935801764,2.7214216505415525e-6,6.815142145320964e-5,3.4602102123565385e-8,0.0002687067910082776,1.7996913029578106e-7,0.0011547507830916366,1.626652313976862e-7,0.0008955122935801764,3.3283946749713796e-8,6.815142145320964e-5
11940.0,3.438205027929417e-7,0.00026115299990820404,1.1403034862705681e-5,0.0011323118348683476,1.1296309641763534e-5,0.0008815158816313118,2.469324197704997e-6,6.551396910309505e-5,4.355027793065436e-8,0.00026115299990820404,2.2092022826001823e-7,0.0011323118348683476,2.0021437401267823e-7,0.0008815158816313118,2.8032494585017765e-8,6.551396910309505e-5
12000.0,2.882755181652485e-7,0.00026667670291968647,1.3257177565274301e-5,0.0012915373542089804,1.3175817837225492e-5,0.0010365471700244174,2.451172708654554e-6,6.509409264286595e-5,5.9303810456815203e-8,0.00026667670291968647,2.8413681908109695e-7,0.0012915373542089804,2.52699258333807e-7,0.0010365471700244174,3.386359431534314e-8,6.509409264286595e-5
12060.0,4.348679178633032e-7,0.00031086264400732725,1.6645986166314592e-5,0.0014732198141431314,1.6429788795883443e-5,0.001173774623231121,2.8262507416099513e-6,7.984139620745032e-5,7.650099009121398e-8,0.00031086264400732725,3.244893679913603e-7,0.0014732198141431314,2.811711210808406e-7,0.001173774623231121,3.916950612872571e-8,7.984139620745032e-5
12120.0,5.337156170766645e-7,0.0003157994861770215,1.6927569540859247e-5,0.0014756529385067125,1.6638719581228353e-5,0.0011691629266065377,2.985434213514812e-6,8.12007235512408e-5,8.267472906865222e-8,0.0003157994861770215,3.080934441905314e-7,0.0014756529385067125,2.647514584216043e-7,0.0011691629266065377,3.8229681415646015e-8,8.12007235512408e-5
12180.0,5.473920370598112e-7,0.0002918324910543171,1.4689928635901633e-5,0.0013555056237170085,1.4415224181661177e-5,0.0010700220763527315,2.855741701935148e-6,7.313585378641513e-5,6.85043462473261e-8,0.0002918324910543171,2.7293106628030533e-7,0.0013555056237170085,2.2232219642286092e-7,0.0010700220763527315,3.779044359013468e-8,7.313585378641513e-5
12240.0,5.41514220621043e-7,0.0002673805167683485,1.2497455980782425e-5,0.0012373417170759233,1.224837250589799e-5,0.0009741120300443785,2.72764901350434e-6,6.516631479053833e-5,6.604552734125058e-8,0.0002673805167683485,2.4327525313205967e-7,0.0012373417170759233,1.920992970961627e-7,0.0009741120300443785,3.541710110852007e-8,6.516631479053833e-5
12300.0,6.005695562671289e-7,0.0002703334930891382,1.2640280754434211e-5,0.0012360433892739872,1.232909685568013e-5,0.0009704957254657491,2.871607219084627e-6,6.589028422034011e-5,8.375320992197269e-8,0.0002703334930891382,2.441602498033967e-7,0.0012360433892739872,1.7305324158936974e-7,0.0009704957254657491,3.4630415215482346e-8,6.589028422034011e-5
12360.0,6.629536529841429e-7,0.0002951393099213562,1.4194709735555372e-5,0.0013257406319830784,1.3804638670187707e-5,0.001036680710053868,3.2085358464385984e-6,7.353819958634661e-5,9.736573542972569e-8,0.0002951393099213562,2.7367439480124753e-7,0.0013257406319830784,1.9237478217275552e-7,0.001036680710053868,3.7475871778139826e-8,7.353819958634661e-5
12420.0,6.611280098172765e-7,0.00031257937950650554,1.3822123827284077e-5,0.0013859889884494012,1.3440724172978582e-5,0.0010805290285339146,3.381910228591655e-6,7.973738907599893e-5,1.02721342503496e-7,0.00031257937950650554,2.922375288105176e-7,0.0013859889884494012,2.1122227842934116e-7,0.0010805290285339146,3.7970863182748175e-8,7.973738907599893e-5
12480.0,5.584652481937115e-7,0.00031583037706660506,1.0973735916274454e-5,0.0013898964175547228,1.0888562911106384e-5,0.0010825975710683573,3.2762424588854905e-6,8.16714102163224e-5,9.286547882356682e-8,0.00031583037706660506,3.0209907083068653e-7,0.0013898964175547228,2.3076755931929276e-7,0.0010825975710683573,3.592598410734778e-8,8.16714102163224e-5
12540.0,4.1575633113990866e-7,0.00030811507904373307,1.269062793473172e-5,0.0013573106780242475,1.2722409740751439e-5,0.0010594531935374171,2.953617660677312e-6,8.146339819589118e-5,7.746103744450863e-8,0.00030811507904373307,3.271077157033485e-7,0.0013573106780242475,2.665291769640627e-7,0.0010594531935374171,3.806390127082825e-8,8.146339819589118e-5
12600.0,4.346385412414699e-7,0.00034135838879688883,1.5367277738480496e-5,0.0014959173509445918,1.5374719222315773e-5,0.0011657351336325675,3.3794223163263544e-6,8.952338386864788e-5,9.152766993399286e-8,0.00034135838879688883,3.6359068431618065e-7,0.0014959173509445918,3.0734805988190133e-7,0.0011657351336325675,4.861336215064832e-8,8.952338386864788e-5
12660.0,5.125291361348757e-7,0.0003875161623701081,1.9815433041996622e-5,0.0016481353354665903,1.9596942932715334e-5,0.0012709931262971678,3.7369836107216374e-6,0.00010335927499482174,1.1615167072458704e-7,0.0003875161623701081,3.7274251310884225e-7,0.0016481353354665903,3.2245034788093594e-7,0.0012709931262971678,5.217830781119434e-8,0.00010335927499482174
12720.0,6.337662198322062e-7,0.0003879897881965997,2.0008277069087585e-5,0.0016055647231215347,1.9654792495164055e-5,0.001229501394694848,3.830527178251769e-6,0.00010303822098222277,1.2219961432178422e-7,0.0003879897881965997,3.483355101107749e-7,0.0016055647231215347,2.923916337300452e-7,0.001229501394694848,5.0613963370481237e-8,0.00010303822098222277
12780.0,6.957681702519173e-7,0.00036541046955384485,1.8121160577076502e-5,0.0014806856199652127,1.76449870925195e-5,0.0011280160042655598,3.7297880981347685e-6,9.667854927105892e-5,1.1644317150029135e-7,0.00036541046955384485,3.200790748319429e-7,0.0014806856199652127,2.445593570890659e-7,0.0011280160042655598,4.845243107549511e-8,9.667854927105892e-5
12840.0,7.513958483895847e-7,0.0003628227967010343,1.7416101149909673e-5,0.0014380117485760639,1.6818508526973962e-5,0.0010898657749338057,3.7731148504011584e-6,9.767183123859946e-5,1.271496762059001e-7,0.0003628227967010343,3.193893017582242e-7,0.0014380117485760639,2.1982366129991138e-7,0.0010898657749338057,4.723575633508912e-8,9.767183123859946e-5
12900.0,7.444331872414463e-7,0.00037478506927115607,1.646361160138382e-5,0.001452543036305082,1.5853929359350645e-5,0.001095450211124604,3.8454008675553406e-6,0.00010363641799535915,1.3696482661845037e-7,0.00037478506927115607,3.3669790761029324e-7,0.001452543036305082,2.3229105722551828e-7,0.001095450211124604,4.6943913892358907e-8,0.00010363641799535915
12960.0,5.941360904442661e-7,0.00037363444512641947,1.3010185580939665e-5,0.0014275338972543176,1.2783952461399264e-5,0.0010735873523828566,3.6193525600954427e-6,0.0001069646208480571,1.2186436143153994e-7,0.00037363444512641947,3.5065104171887045e-7,0.0014275338972543176,2.607265170273748e-7,0.0010735873523828566,4.3731555419960826e-8,0.0001069646208480571
13020.0,4.718621574790788e-7,0.00035274766027402436,1.592701653951063e-5,0.0013430623456962263,1.5863576708752616e-5,0.0010125317527200466,3.586922308900329e-6,0.00010558443806469487,9.78400696973907e-8,0.00035274766027402436,3.7290449762507836e-7,0.0013430623456962263,3.0203738151505935e-7,0.0010125317527200466,4.8937860193334773e-8,0.00010558443806469487
13080.0,5.05139450053472e-7,0.00043283776435642054,2.1641236767010303e-5,0.001554482001180872,2.1494616530373196e-5,0.0011498103377777106,4.087976815309544e-6,0.00012450264474879956,1.3185684252082354e-7,0.00043283776435642054,3.8360271971530814e-7,0.001554482001180872,3.2906397405015745e-7,0.0011498103377777106,6.007186950281157e-8,0.00012450264474879956
13140.0,5.414360585107836e-7,0.0004692551328673387,2.215431186323035e-5,0.0016177977423238567,2.1865565927110165e-5,0.001181010927283065,4.299251396644262e-6,0.00013328200055958453,1.5863506849678408e-7,0.0004692551328673387,3.481292350867081e-7,0.0016177977423238567,2.9292221621929026e-7,0.001181010927283065,5.927917381448138e-8,0.00013328200055958453
13200.0,6.209867168344856e-7,0.0004410461649454883,1.9575676295712433e-5,0.0014889270310860965,1.924942523199539e-5,0.0010704973361957415,4.135843975753269e-6,0.00012507567059133012,1.4738313191676588e-7,0.0004410461649454883,3.433915293596474e-7,0.0014889270310860965,2.3238830036352847e-7,0.0010704973361957415,5.181161512698065e-8,0.00012507567059133012
13260.0,6.926027845198941e-7,0.000396600940391595,1.582951969838068e-5,0.001315455541240895,1.548493899528968e-5,0.0009410081742112233,3.87715592706994e-6,0.0001128937205531006,1.2983535935776655e-7,0.000396600940391595,2.918551880127082e-7,0.001315455541240895,1.9367574715164246e-7,0.0009410081742112233,4.55525834978106e-8,0.0001128937205531006
